date,region,disease,case_count,severity
2023-02-07,west,asthma,6,medium
2023-02-07,central,flu,21,medium
2023-02-07,central,dengue,17,medium
2023-02-07,central,diabetes,2,medium
2023-02-07,central,hypertension,14,medium
2023-02-07,central,asthma,7,low
2023-02-08,north,flu,0,low
2023-02-08,north,dengue,22,low
2023-02-08,north,diabetes,12,high
2023-02-08,north,hypertension,6,medium
2023-02-08,north,asthma,12,medium
2023-02-08,south,flu,15,medium
2023-02-08,south,dengue,18,high
2023-02-08,south,diabetes,3,medium
2023-02-08,south,hypertension,23,high
2023-02-08,south,asthma,9,medium
2023-02-08,east,flu,9,low
2023-02-08,east,dengue,22,low
2023-02-08,east,diabetes,18,low
2023-02-08,east,hypertension,11,low
2023-02-08,east,asthma,6,low
2023-02-08,west,flu,23,medium
2023-02-08,west,dengue,19,medium
2023-02-08,west,diabetes,9,low
2023-02-08,west,hypertension,4,low
2023-02-08,west,asthma,15,low
2023-02-08,central,flu,24,medium
2023-02-08,central,dengue,6,high
2023-02-08,central,diabetes,18,low
2023-02-08,central,hypertension,23,medium
2023-02-08,central,asthma,21,low
2023-02-09,north,flu,12,medium
2023-02-09,north,dengue,9,medium
2023-02-09,north,diabetes,5,low
2023-02-09,north,hypertension,17,medium
2023-02-09,north,asthma,7,low
2023-02-09,south,flu,13,low
2023-02-09,south,dengue,15,low
2023-02-09,south,diabetes,13,low
2023-02-09,south,hypertension,8,low
2023-02-09,south,asthma,1,low
2023-02-09,east,flu,4,high
2023-02-09,east,dengue,24,medium
2023-02-09,east,diabetes,15,medium
2023-02-09,east,hypertension,6,medium
2023-02-09,east,asthma,5,medium
2023-02-09,west,flu,1,high
2023-02-09,west,dengue,3,medium
2023-02-09,west,diabetes,22,low
2023-02-09,west,hypertension,16,medium
2023-02-09,west,asthma,3,medium
2023-02-09,central,flu,8,medium
2023-02-09,central,dengue,2,low
2023-02-09,central,diabetes,2,high
2023-02-09,central,hypertension,24,low
2023-02-09,central,asthma,0,medium
2023-02-10,north,flu,5,medium
2023-02-10,north,dengue,2,medium
2023-02-10,north,diabetes,9,medium
2023-02-10,north,hypertension,16,low
2023-02-10,north,asthma,10,medium
2023-02-10,south,flu,23,low
2023-02-10,south,dengue,0,medium
2023-02-10,south,diabetes,11,low
2023-02-10,south,hypertension,5,low
2023-02-10,south,asthma,15,low
2023-02-10,east,flu,8,medium
2023-02-10,east,dengue,10,high
2023-02-10,east,diabetes,20,high
2023-02-10,east,hypertension,18,low
2023-02-10,east,asthma,18,medium
2023-02-10,west,flu,21,low
2023-02-10,west,dengue,23,medium
2023-02-10,west,diabetes,3,low
2023-02-10,west,hypertension,11,low
2023-02-10,west,asthma,16,low
2023-02-10,central,flu,9,low
2023-02-10,central,dengue,19,medium
2023-02-10,central,diabetes,0,low
2023-02-10,central,hypertension,3,low
2023-02-10,central,asthma,14,medium
2023-02-11,north,flu,22,low
2023-02-11,north,dengue,21,medium
2023-02-11,north,diabetes,16,medium
2023-02-11,north,hypertension,21,high
2023-02-11,north,asthma,11,low
2023-02-11,south,flu,15,high
2023-02-11,south,dengue,14,low
2023-02-11,south,diabetes,20,high
2023-02-11,south,hypertension,9,low
2023-02-11,south,asthma,24,low
2023-02-11,east,flu,8,medium
2023-02-11,east,dengue,10,medium
2023-02-11,east,diabetes,17,high
2023-02-11,east,hypertension,13,medium
2023-02-11,east,asthma,23,low
2023-02-11,west,flu,1,high
2023-02-11,west,dengue,22,medium
2023-02-11,west,diabetes,11,medium
2023-02-11,west,hypertension,16,medium
2023-02-11,west,asthma,16,medium
2023-02-11,central,flu,15,medium
2023-02-11,central,dengue,5,high
2023-02-11,central,diabetes,15,low
2023-02-11,central,hypertension,6,high
2023-02-11,central,asthma,10,high
2023-02-12,north,flu,6,high
2023-02-12,north,dengue,16,low
2023-02-12,north,diabetes,10,high
2023-02-12,north,hypertension,10,medium
2023-02-12,north,asthma,16,medium
2023-02-12,south,flu,15,low
2023-02-12,south,dengue,15,low
2023-02-12,south,diabetes,21,low
2023-02-12,south,hypertension,23,medium
2023-02-12,south,asthma,21,low
2023-02-12,east,flu,13,low
2023-02-12,east,dengue,3,low
2023-02-12,east,diabetes,4,low
2023-02-12,east,hypertension,18,low
2023-02-12,east,asthma,21,low
2023-02-12,west,flu,9,medium
2023-02-12,west,dengue,7,low
2023-02-12,west,diabetes,14,low
2023-02-12,west,hypertension,11,medium
2023-02-12,west,asthma,2,high
2023-02-12,central,flu,18,low
2023-02-12,central,dengue,5,medium
2023-02-12,central,diabetes,15,high
2023-02-12,central,hypertension,3,low
2023-02-12,central,asthma,4,high
2023-02-13,north,flu,24,medium
2023-02-13,north,dengue,11,medium
2023-02-13,north,diabetes,19,low
2023-02-13,north,hypertension,12,medium
2023-02-13,north,asthma,22,low
2023-02-13,south,flu,19,medium
2023-02-13,south,dengue,12,low
2023-02-13,south,diabetes,14,medium
2023-02-13,south,hypertension,1,high
2023-02-13,south,asthma,12,medium
2023-02-13,east,flu,14,low
2023-02-13,east,dengue,24,medium
2023-02-13,east,diabetes,15,low
2023-02-13,east,hypertension,12,medium
2023-02-13,east,asthma,20,high
2023-02-13,west,flu,5,medium
2023-02-13,west,dengue,10,medium
2023-02-13,west,diabetes,14,low
2023-02-13,west,hypertension,7,medium
2023-02-13,west,asthma,15,low
2023-02-13,central,flu,18,medium
2023-02-13,central,dengue,5,high
2023-02-13,central,diabetes,13,medium
2023-02-13,central,hypertension,21,high
2023-02-13,central,asthma,15,low
2023-02-14,north,flu,12,low
2023-02-14,north,dengue,0,medium
2023-02-14,north,diabetes,18,high
2023-02-14,north,hypertension,3,medium
2023-02-14,north,asthma,8,medium
2023-02-14,south,flu,1,high
2023-02-14,south,dengue,18,high
2023-02-14,south,diabetes,19,high
2023-02-14,south,hypertension,24,low
2023-02-14,south,asthma,22,medium
2023-02-14,east,flu,10,low
2023-02-14,east,dengue,13,medium
2023-02-14,east,diabetes,8,medium
2023-02-14,east,hypertension,16,high
2023-02-14,east,asthma,3,low
2023-02-14,west,flu,23,medium
2023-02-14,west,dengue,6,low
2023-02-14,west,diabetes,6,low
2023-02-14,west,hypertension,17,high
2023-02-14,west,asthma,17,medium
2023-02-14,central,flu,0,high
2023-02-14,central,dengue,3,medium
2023-02-14,central,diabetes,8,high
2023-02-14,central,hypertension,15,high
2023-02-14,central,asthma,18,medium
2023-02-15,north,flu,5,medium
2023-02-15,north,dengue,5,medium
2023-02-15,north,diabetes,11,medium
2023-02-15,north,hypertension,16,medium
2023-02-15,north,asthma,21,low
2023-02-15,south,flu,2,high
2023-02-15,south,dengue,21,low
2023-02-15,south,diabetes,11,low
2023-02-15,south,hypertension,1,medium
2023-02-15,south,asthma,20,low
2023-02-15,east,flu,15,medium
2023-02-15,east,dengue,14,medium
2023-02-15,east,diabetes,14,low
2023-02-15,east,hypertension,10,high
2023-02-15,east,asthma,3,low
2023-02-15,west,flu,2,medium
2023-02-15,west,dengue,4,low
2023-02-15,west,diabetes,8,high
2023-02-15,west,hypertension,20,high
2023-02-15,west,asthma,4,low
2023-02-15,central,flu,14,medium
2023-02-15,central,dengue,22,medium
2023-02-15,central,diabetes,7,high
2023-02-15,central,hypertension,16,low
2023-02-15,central,asthma,2,low
2023-02-16,north,flu,23,medium
2023-02-16,north,dengue,24,medium
2023-02-16,north,diabetes,13,high
2023-02-16,north,hypertension,18,low
2023-02-16,north,asthma,9,low
2023-02-16,south,flu,24,low
2023-02-16,south,dengue,1,low
2023-02-16,south,diabetes,16,medium
2023-02-16,south,hypertension,22,low
2023-02-16,south,asthma,18,low
2023-02-16,east,flu,6,high
2023-02-16,east,dengue,14,high
2023-02-16,east,diabetes,1,medium
2023-02-16,east,hypertension,19,high
2023-02-16,east,asthma,24,medium
2023-02-16,west,flu,15,medium
2023-02-16,west,dengue,11,high
2023-02-16,west,diabetes,10,medium
2023-02-16,west,hypertension,10,medium
2023-02-16,west,asthma,15,medium
2023-02-16,central,flu,1,medium
2023-02-16,central,dengue,6,low
2023-02-16,central,diabetes,4,medium
2023-02-16,central,hypertension,9,medium
2023-02-16,central,asthma,16,medium
2023-02-17,north,flu,10,medium
2023-02-17,north,dengue,1,low
2023-02-17,north,diabetes,5,high
2023-02-17,north,hypertension,12,low
2023-02-17,north,asthma,7,medium
2023-02-17,south,flu,12,low
2023-02-17,south,dengue,24,low
2023-02-17,south,diabetes,12,low
2023-02-17,south,hypertension,20,high
2023-02-17,south,asthma,11,low
2023-02-17,east,flu,10,low
2023-02-17,east,dengue,6,medium
2023-02-17,east,diabetes,10,high
2023-02-17,east,hypertension,15,medium
2023-02-17,east,asthma,22,medium
2023-02-17,west,flu,15,high
2023-02-17,west,dengue,17,high
2023-02-17,west,diabetes,2,low
2023-02-17,west,hypertension,23,medium
2023-02-17,west,asthma,1,low
2023-02-17,central,flu,8,low
2023-02-17,central,dengue,22,low
2023-02-17,central,diabetes,8,low
2023-02-17,central,hypertension,10,medium
2023-02-17,central,asthma,1,medium
2023-02-18,north,flu,6,high
2023-02-18,north,dengue,13,low
2023-02-18,north,diabetes,11,low
2023-02-18,north,hypertension,0,low
2023-02-18,north,asthma,15,high
2023-02-18,south,flu,13,low
2023-02-18,south,dengue,20,medium
2023-02-18,south,diabetes,6,high
2023-02-18,south,hypertension,17,high
2023-02-18,south,asthma,14,low
2023-02-18,east,flu,1,low
2023-02-18,east,dengue,6,medium
2023-02-18,east,diabetes,22,high
2023-02-18,east,hypertension,3,medium
2023-02-18,east,asthma,6,medium
2023-02-18,west,flu,9,high
2023-02-18,west,dengue,11,medium
2023-02-18,west,diabetes,21,medium
2023-02-18,west,hypertension,18,high
2023-02-18,west,asthma,2,high
2023-02-18,central,flu,1,high
2023-02-18,central,dengue,8,low
2023-02-18,central,diabetes,22,low
2023-02-18,central,hypertension,10,medium
2023-02-18,central,asthma,9,low
2023-02-19,north,flu,1,high
2023-02-19,north,dengue,13,high
2023-02-19,north,diabetes,17,low
2023-02-19,north,hypertension,6,low
2023-02-19,north,asthma,14,high
2023-02-19,south,flu,6,high
2023-02-19,south,dengue,19,medium
2023-02-19,south,diabetes,20,low
2023-02-19,south,hypertension,11,medium
2023-02-19,south,asthma,9,medium
2023-02-19,east,flu,19,low
2023-02-19,east,dengue,22,medium
2023-02-19,east,diabetes,5,high
2023-02-19,east,hypertension,22,high
2023-02-19,east,asthma,19,medium
2023-02-19,west,flu,9,low
2023-02-19,west,dengue,8,low
2023-02-19,west,diabetes,10,high
2023-02-19,west,hypertension,2,low
2023-02-19,west,asthma,6,low
2023-02-19,central,flu,15,medium
2023-02-19,central,dengue,14,low
2023-02-19,central,diabetes,3,medium
2023-02-19,central,hypertension,22,medium
2023-02-19,central,asthma,21,medium
2023-02-20,north,flu,12,medium
2023-02-20,north,dengue,19,low
2023-02-20,north,diabetes,0,low
2023-02-20,north,hypertension,20,high
2023-02-20,north,asthma,4,low
2023-02-20,south,flu,7,medium
2023-02-20,south,dengue,11,low
2023-02-20,south,diabetes,10,medium
2023-02-20,south,hypertension,16,high
2023-02-20,south,asthma,17,medium
2023-02-20,east,flu,5,high
2023-02-20,east,dengue,8,medium
2023-02-20,east,diabetes,6,low
2023-02-20,east,hypertension,14,medium
2023-02-20,east,asthma,3,medium
2023-02-20,west,flu,12,medium
2023-02-20,west,dengue,21,low
2023-02-20,west,diabetes,23,low
2023-02-20,west,hypertension,8,low
2023-02-20,west,asthma,13,medium
2023-02-20,central,flu,19,medium
2023-02-20,central,dengue,1,medium
2023-02-20,central,diabetes,12,high
2023-02-20,central,hypertension,7,medium
2023-02-20,central,asthma,23,medium
2023-02-21,north,flu,24,low
2023-02-21,north,dengue,9,high
2023-02-21,north,diabetes,11,medium
2023-02-21,north,hypertension,13,low
2023-02-21,north,asthma,12,low
2023-02-21,south,flu,19,low
2023-02-21,south,dengue,24,high
2023-02-21,south,diabetes,19,low
2023-02-21,south,hypertension,11,low
2023-02-21,south,asthma,19,low
2023-02-21,east,flu,0,medium
2023-02-21,east,dengue,8,high
2023-02-21,east,diabetes,9,high
2023-02-21,east,hypertension,19,medium
2023-02-21,east,asthma,24,low
2023-02-21,west,flu,16,medium
2023-02-21,west,dengue,12,low
2023-02-21,west,diabetes,4,medium
2023-02-21,west,hypertension,18,low
2023-02-21,west,asthma,17,high
2023-02-21,central,flu,7,medium
2023-02-21,central,dengue,18,low
2023-02-21,central,diabetes,1,low
2023-02-21,central,hypertension,24,high
2023-02-21,central,asthma,10,low
2023-02-22,north,flu,6,medium
2023-02-22,north,dengue,2,low
2023-02-22,north,diabetes,19,medium
2023-02-22,north,hypertension,13,low
2023-02-22,north,asthma,9,medium
2023-02-22,south,flu,10,low
2023-02-22,south,dengue,10,medium
2023-02-22,south,diabetes,19,low
2023-02-22,south,hypertension,2,low
2023-02-22,south,asthma,7,medium
2023-02-22,east,flu,5,high
2023-02-22,east,dengue,19,medium
2023-02-22,east,diabetes,1,medium
2023-02-22,east,hypertension,6,low
2023-02-22,east,asthma,3,medium
2023-02-22,west,flu,15,medium
2023-02-22,west,dengue,23,low
2023-02-22,west,diabetes,6,low
2023-02-22,west,hypertension,14,high
2023-02-22,west,asthma,19,medium
2023-02-22,central,flu,8,low
2023-02-22,central,dengue,20,medium
2023-02-22,central,diabetes,5,high
2023-02-22,central,hypertension,7,medium
2023-02-22,central,asthma,15,low
2023-02-23,north,flu,20,low
2023-02-23,north,dengue,20,low
2023-02-23,north,diabetes,5,high
2023-02-23,north,hypertension,18,medium
2023-02-23,north,asthma,14,low
2023-02-23,south,flu,7,medium
2023-02-23,south,dengue,7,low
2023-02-23,south,diabetes,14,medium
2023-02-23,south,hypertension,13,low
2023-02-23,south,asthma,4,medium
2023-02-23,east,flu,18,high
2023-02-23,east,dengue,24,low
2023-02-23,east,diabetes,1,medium
2023-02-23,east,hypertension,2,high
2023-02-23,east,asthma,6,medium
2023-02-23,west,flu,9,low
2023-02-23,west,dengue,22,low
2023-02-23,west,diabetes,5,low
2023-02-23,west,hypertension,12,high
2023-02-23,west,asthma,18,low
2023-02-23,central,flu,17,low
2023-02-23,central,dengue,5,high
2023-02-23,central,diabetes,5,medium
2023-02-23,central,hypertension,21,low
2023-02-23,central,asthma,2,low
2023-02-24,north,flu,24,high
2023-02-24,north,dengue,16,low
2023-02-24,north,diabetes,23,low
2023-02-24,north,hypertension,16,low
2023-02-24,north,asthma,6,low
2023-02-24,south,flu,15,low
2023-02-24,south,dengue,19,low
2023-02-24,south,diabetes,17,medium
2023-02-24,south,hypertension,17,medium
2023-02-24,south,asthma,11,low
2023-02-24,east,flu,6,low
2023-02-24,east,dengue,4,medium
2023-02-24,east,diabetes,3,medium
2023-02-24,east,hypertension,0,medium
2023-02-24,east,asthma,14,low
2023-02-24,west,flu,6,medium
2023-02-24,west,dengue,22,low
2023-02-24,west,diabetes,3,medium
2023-02-24,west,hypertension,2,low
2023-02-24,west,asthma,11,medium
2023-02-24,central,flu,14,high
2023-02-24,central,dengue,7,high
2023-02-24,central,diabetes,2,low
2023-02-24,central,hypertension,10,medium
2023-02-24,central,asthma,1,low
2023-02-25,north,flu,7,medium
2023-02-25,north,dengue,10,medium
2023-02-25,north,diabetes,0,medium
2023-02-25,north,hypertension,18,low
2023-02-25,north,asthma,21,medium
2023-02-25,south,flu,10,medium
2023-02-25,south,dengue,9,low
2023-02-25,south,diabetes,12,low
2023-02-25,south,hypertension,13,low
2023-02-25,south,asthma,9,medium
2023-02-25,east,flu,18,medium
2023-02-25,east,dengue,2,high
2023-02-25,east,diabetes,22,low
2023-02-25,east,hypertension,21,low
2023-02-25,east,asthma,6,medium
2023-02-25,west,flu,10,low
2023-02-25,west,dengue,8,high
2023-02-25,west,diabetes,10,medium
2023-02-25,west,hypertension,0,high
2023-02-25,west,asthma,3,medium
2023-02-25,central,flu,10,medium
2023-02-25,central,dengue,14,medium
2023-02-25,central,diabetes,6,medium
2023-02-25,central,hypertension,19,high
2023-02-25,central,asthma,15,medium
2023-02-26,north,flu,2,high
2023-02-26,north,dengue,0,low
2023-02-26,north,diabetes,6,low
2023-02-26,north,hypertension,15,medium
2023-02-26,north,asthma,14,high
2023-02-26,south,flu,24,low
2023-02-26,south,dengue,8,medium
2023-02-26,south,diabetes,24,low
2023-02-26,south,hypertension,22,low
2023-02-26,south,asthma,19,medium
2023-02-26,east,flu,19,low
2023-02-26,east,dengue,7,high
2023-02-26,east,diabetes,7,medium
2023-02-26,east,hypertension,9,low
2023-02-26,east,asthma,17,high
2023-02-26,west,flu,4,medium
2023-02-26,west,dengue,4,high
2023-02-26,west,diabetes,9,medium
2023-02-26,west,hypertension,12,low
2023-02-26,west,asthma,12,medium
2023-02-26,central,flu,14,medium
2023-02-26,central,dengue,9,low
2023-02-26,central,diabetes,10,low
2023-02-26,central,hypertension,9,low
2023-02-26,central,asthma,0,low
2023-02-27,north,flu,4,medium
2023-02-27,north,dengue,11,medium
2023-02-27,north,diabetes,1,medium
2023-02-27,north,hypertension,22,medium
2023-02-27,north,asthma,11,low
2023-02-27,south,flu,21,medium
2023-02-27,south,dengue,9,low
2023-02-27,south,diabetes,10,low
2023-02-27,south,hypertension,1,medium
2023-02-27,south,asthma,7,high
2023-02-27,east,flu,0,low
2023-02-27,east,dengue,7,low
2023-02-27,east,diabetes,23,medium
2023-02-27,east,hypertension,19,low
2023-02-27,east,asthma,4,high
2023-02-27,west,flu,11,low
2023-02-27,west,dengue,4,low
2023-02-27,west,diabetes,9,low
2023-02-27,west,hypertension,13,medium
2023-02-27,west,asthma,2,medium
2023-02-27,central,flu,16,medium
2023-02-27,central,dengue,4,medium
2023-02-27,central,diabetes,11,medium
2023-02-27,central,hypertension,2,medium
2023-02-27,central,asthma,14,medium
2023-02-28,north,flu,6,medium
2023-02-28,north,dengue,4,medium
2023-02-28,north,diabetes,2,low
2023-02-28,north,hypertension,5,low
2023-02-28,north,asthma,15,high
2023-02-28,south,flu,16,low
2023-02-28,south,dengue,9,low
2023-02-28,south,diabetes,20,low
2023-02-28,south,hypertension,2,high
2023-02-28,south,asthma,1,low
2023-02-28,east,flu,3,medium
2023-02-28,east,dengue,9,low
2023-02-28,east,diabetes,0,high
2023-02-28,east,hypertension,3,medium
2023-02-28,east,asthma,13,medium
2023-02-28,west,flu,0,low
2023-02-28,west,dengue,15,low
2023-02-28,west,diabetes,17,low
2023-02-28,west,hypertension,22,medium
2023-02-28,west,asthma,5,medium
2023-02-28,central,flu,1,low
2023-02-28,central,dengue,16,low
2023-02-28,central,diabetes,11,medium
2023-02-28,central,hypertension,16,low
2023-02-28,central,asthma,8,medium
2023-03-01,north,flu,1,high
2023-03-01,north,dengue,18,medium
2023-03-01,north,diabetes,21,low
2023-03-01,north,hypertension,16,medium
2023-03-01,north,asthma,23,low
2023-03-01,south,flu,11,medium
2023-03-01,south,dengue,22,medium
2023-03-01,south,diabetes,1,medium
2023-03-01,south,hypertension,23,medium
2023-03-01,south,asthma,24,low
2023-03-01,east,flu,2,high
2023-03-01,east,dengue,11,medium
2023-03-01,east,diabetes,11,medium
2023-03-01,east,hypertension,10,low
2023-03-01,east,asthma,22,low
2023-03-01,west,flu,5,low
2023-03-01,west,dengue,20,low
2023-03-01,west,diabetes,13,medium
2023-03-01,west,hypertension,17,low
2023-03-01,west,asthma,17,high
2023-03-01,central,flu,7,low
2023-03-01,central,dengue,22,medium
2023-03-01,central,diabetes,1,low
2023-03-01,central,hypertension,11,low
2023-03-01,central,asthma,18,high
2023-03-02,north,flu,9,low
2023-03-02,north,dengue,13,high
2023-03-02,north,diabetes,19,high
2023-03-02,north,hypertension,18,medium
2023-03-02,north,asthma,18,high
2023-03-02,south,flu,23,medium
2023-03-02,south,dengue,23,high
2023-03-02,south,diabetes,8,medium
2023-03-02,south,hypertension,15,low
2023-03-02,south,asthma,15,medium
2023-03-02,east,flu,22,low
2023-03-02,east,dengue,0,low
2023-03-02,east,diabetes,22,low
2023-03-02,east,hypertension,0,medium
